Attribute,Value
MeanAmplitude,0.49567148787121595
StdAmplitude,0.058275755489559454
MeanSpeed,0.7991111347220998
StdSpeed,0.1670092702169101
MeanRMSVelocity,2.3346669928685246
StdRMSVelocity,0.47885072119606437
MeanOpeningSpeed,2.3765602206090257
stdOpeningSpeed,0.7420716921138198
meanClosingSpeed,1.259008870760943
stdClosingSpeed,0.32122067190753895
meanCycleDuration,0.6364583333333333
stdCycleDuration,0.09376735950389845
rangeCycleDuration,0.8833333333333337
rate,1.411764705882353
amplitudeDecay,0.8190537913786502
velocityDecay,0.7455047609469582
rateDecay,1.0953846153846152
cvAmplitude,0.11756931135950371
cvCycleDuration,0.14732678416324468
cvSpeed,0.20899379693287531
cvRMSVelocity,0.20510450640659336
cvOpeningSpeed,0.31224611338636893
cvClosingSpeed,0.2551377352197635
