Attribute,Value
MeanAmplitude,0.34142015495532696
StdAmplitude,0.11213196555949072
MeanSpeed,0.9938182240799294
StdSpeed,0.2742446911889228
MeanRMSVelocity,2.580687908227147
StdRMSVelocity,0.7152124717478253
MeanOpeningSpeed,1.519341552798435
stdOpeningSpeed,0.44928027006825816
meanClosingSpeed,2.8930346520690313
stdClosingSpeed,0.7155228903525109
meanCycleDuration,0.34074074074074073
stdCycleDuration,0.029513661945387463
rangeCycleDuration,0.06666666666666665
rate,3.0681818181818183
amplitudeDecay,1.4356434504653486
velocityDecay,1.3311021080720902
rateDecay,0.9268292682926829
cvAmplitude,0.328428078811465
cvCycleDuration,0.08661618179624582
cvSpeed,0.2759505556892125
cvRMSVelocity,0.27714024212991883
cvOpeningSpeed,0.2957072221455016
cvClosingSpeed,0.24732606982110827
